"combined_row","field","source","conversion"
87,"lon","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AB16",
87,"age_mean","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AH16",
87,"age_min","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AJ16",
87,"age_max","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AI16",
87,"age_notes","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AL16",
87,"family","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!P16",
87,"genus","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!Q16",
87,"Dab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AM16",
87,"eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AN16",
87,"N_eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AO16",
87,"Dad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AP16",
87,"eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AQ16",
87,"N_eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AR16",
87,"GCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AS16",
87,"eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AT16",
87,"N_eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AU16",
87,"GCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AV16",
87,"eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AW16",
87,"N_eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AX16",
87,"GCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AY16",
87,"eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AZ16",
87,"N_eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BA16",
87,"GCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BB16",
87,"eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BC16",
87,"N_eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BD16",
87,"d13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BE16",
87,"ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BF16",
87,"N_ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BG16",
87,"CO2_0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BK16",
87,"dv","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CL16",
87,"A0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BL16",
87,"eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BM16",
87,"N_eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BN16",
87,"gb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BR16",
87,"egb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BS16",
87,"N_egb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BT16",
87,"s1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BU16",
87,"es1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BV16",
87,"N_es1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BW16",
87,"s2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BX16",
87,"es2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BY16",
87,"N_es2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BZ16",
87,"s3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CA16",
87,"es3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CB16",
87,"N_es3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CC16",
87,"s4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CD16",
87,"es4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CE16",
87,"N_es4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CF16",
87,"s5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CG16",
87,"es5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CH16",
87,"N_es5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CI16",
88,"sample","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!O17",
88,"doi","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!D17",
88,"lat","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AA17",
88,"lon","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AB17",
88,"age_mean","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AH17",
88,"age_min","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AJ17",
88,"age_max","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AI17",
88,"age_notes","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AL17",
88,"family","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!P17",
88,"genus","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!Q17",
88,"Dab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AM17",
88,"eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AN17",
88,"N_eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AO17",
88,"Dad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AP17",
88,"eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AQ17",
88,"N_eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AR17",
88,"GCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AS17",
88,"eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AT17",
88,"N_eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AU17",
88,"GCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AV17",
88,"eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AW17",
88,"N_eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AX17",
88,"GCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AY17",
88,"eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AZ17",
88,"N_eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BA17",
88,"GCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BB17",
88,"eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BC17",
88,"N_eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BD17",
88,"d13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BE17",
88,"ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BF17",
88,"N_ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BG17",
88,"CO2_0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BK17",
88,"dv","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CL17",
88,"A0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BL17",
88,"eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BM17",
88,"N_eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BN17",
88,"gb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BR17",
88,"egb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BS17",
88,"N_egb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BT17",
88,"s1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BU17",
88,"es1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BV17",
88,"N_es1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BW17",
88,"s2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BX17",
88,"es2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BY17",
88,"N_es2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BZ17",
88,"s3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CA17",
88,"es3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CB17",
88,"N_es3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CC17",
88,"s4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CD17",
88,"es4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CE17",
88,"N_es4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CF17",
88,"s5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CG17",
88,"es5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CH17",
88,"N_es5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CI17",
89,"sample","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!O18",
89,"doi","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!D18",
89,"lat","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AA18",
89,"lon","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AB18",
89,"age_mean","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AH18",
89,"age_min","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AJ18",
89,"age_max","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AI18",
89,"age_notes","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AL18",
89,"family","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!P18",
89,"genus","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!Q18",
89,"Dab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AM18",
89,"eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AN18",
89,"N_eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AO18",
89,"Dad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AP18",
89,"eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AQ18",
89,"N_eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AR18",
89,"GCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AS18",
89,"eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AT18",
89,"N_eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AU18",
89,"GCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AV18",
89,"eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AW18",
89,"N_eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AX18",
89,"GCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AY18",
89,"eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AZ18",
89,"N_eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BA18",
89,"GCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BB18",
89,"eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BC18",
89,"N_eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BD18",
89,"d13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BE18",
89,"ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BF18",
89,"N_ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BG18",
89,"CO2_0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BK18",
89,"dv","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CL18",
89,"A0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BL18",
89,"eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BM18",
89,"N_eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BN18",
89,"gb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BR18",
89,"egb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BS18",
89,"N_egb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BT18",
89,"s1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BU18",
89,"es1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BV18",
89,"N_es1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BW18",
89,"s2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BX18",
89,"es2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BY18",
89,"N_es2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BZ18",
89,"s3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CA18",
89,"es3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CB18",
89,"N_es3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CC18",
89,"s4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CD18",
89,"es4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CE18",
89,"N_es4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CF18",
89,"s5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CG18",
89,"es5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CH18",
89,"N_es5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CI18",
90,"sample","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!O19",
90,"doi","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!D19",
90,"lat","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AA19",
90,"lon","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AB19",
90,"age_mean","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AH19",
90,"age_min","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AJ19",
90,"age_max","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AI19",
90,"age_notes","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AL19",
90,"family","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!P19",
90,"genus","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!Q19",
90,"Dab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AM19",
90,"eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AN19",
90,"N_eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AO19",
90,"Dad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AP19",
90,"eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AQ19",
90,"N_eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AR19",
90,"GCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AS19",
90,"eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AT19",
90,"N_eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AU19",
90,"GCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AV19",
90,"eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AW19",
90,"N_eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AX19",
90,"GCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AY19",
90,"eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AZ19",
90,"N_eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BA19",
90,"GCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BB19",
90,"eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BC19",
90,"N_eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BD19",
90,"d13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BE19",
90,"ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BF19",
90,"N_ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BG19",
90,"CO2_0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BK19",
90,"dv","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CL19",
90,"A0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BL19",
90,"eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BM19",
90,"N_eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BN19",
90,"gb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BR19",
90,"egb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BS19",
90,"N_egb","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BT19",
90,"s1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BU19",
90,"es1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BV19",
90,"N_es1","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BW19",
90,"s2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BX19",
90,"es2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BY19",
90,"N_es2","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BZ19",
90,"s3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CA19",
90,"es3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CB19",
90,"N_es3","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CC19",
90,"s4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CD19",
90,"es4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CE19",
90,"N_es4","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CF19",
90,"s5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CG19",
90,"es5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CH19",
90,"N_es5","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CI19",
91,"sample","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!O20",
91,"doi","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!D20",
91,"lat","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AA20",
91,"lon","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AB20",
91,"age_mean","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AH20",
91,"age_min","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AJ20",
91,"age_max","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AI20",
91,"age_notes","stomata-franks_steinthorsdottir_2021_p1.0.xlsx#leaf gas-exchange_Franks!AL20",
91,"family","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!P20",
91,"genus","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!Q20",
91,"Dab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AM20",
91,"eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AN20",
91,"N_eDab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AO20",
91,"Dad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AP20",
91,"eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AQ20",
91,"N_eDad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AR20",
91,"GCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AS20",
91,"eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AT20",
91,"N_eGCLab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AU20",
91,"GCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AV20",
91,"eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AW20",
91,"N_eGCLad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AX20",
91,"GCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AY20",
91,"eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!AZ20",
91,"N_eGCWab","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BA20",
91,"GCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BB20",
91,"eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BC20",
91,"N_eGCWad","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BD20",
91,"d13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BE20",
91,"ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BF20",
91,"N_ed13Cp","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BG20",
91,"CO2_0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BK20",
91,"dv","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!CL20",
91,"A0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BL20",
91,"eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BM20",
91,"N_eA0","stomata-franks_steinthorsdottir_2021.xlsx#leaf gas-exchange_Franks!BN20",
